"Time","myMedian.getCount()","currentADC","currentAverage","lastSignificantAverage","deltaAverage","triggered","fading","fadeDir","fadeValue"
287835,19,392,391.56,391.00,0.56,0,0,0,255
287853,19,385,391.22,391.44,-0.22,0,0,0,255
287872,19,431,391.22,391.44,-0.22,0,0,0,255
287890,19,393,391.67,391.78,-0.11,0,0,0,255
287908,19,392,391.56,391.44,0.11,0,0,0,255
287926,19,393,392.00,391.56,0.44,0,0,0,255
287944,19,388,391.67,391.56,0.11,0,0,0,255
287962,19,392,392.00,391.56,0.44,0,0,0,255
287980,19,392,391.89,391.22,0.67,0,0,0,255
287998,19,389,391.56,391.22,0.33,0,0,0,255
288016,19,384,391.56,391.67,-0.11,0,0,0,255
288034,19,431,391.56,391.56,0.00,0,0,0,255
288052,19,392,391.44,392.00,-0.56,0,0,0,255
288070,19,389,391.00,391.67,-0.67,0,0,0,255
288088,19,392,391.33,392.00,-0.67,0,0,0,255
288106,19,393,391.44,391.89,-0.44,0,0,0,255
288124,19,389,391.44,391.56,-0.11,0,0,0,255
288142,19,389,391.00,391.56,-0.56,0,0,0,255
288160,19,393,391.44,391.56,-0.11,0,0,0,255
288178,19,389,391.11,391.44,-0.33,0,0,0,255
288196,19,424,391.56,391.00,0.56,0,0,0,255
288214,19,407,391.56,391.33,0.22,0,0,0,255
288232,19,388,391.11,391.44,-0.33,0,0,0,255
288250,19,392,391.11,391.44,-0.33,0,0,0,255
288268,19,392,391.00,391.00,0.00,0,0,0,255
288286,19,389,391.00,391.44,-0.44,0,0,0,255
288304,19,392,391.00,391.11,-0.11,0,0,0,255
288322,19,392,391.00,391.56,-0.56,0,0,0,255
288340,19,389,391.00,391.56,-0.56,0,0,0,255
288358,19,385,391.00,391.11,-0.11,0,0,0,255
288376,19,437,391.00,391.11,-0.11,0,0,0,255
288394,19,389,390.67,391.00,-0.33,0,0,0,255
288412,19,392,391.00,391.00,0.00,0,0,0,255
288430,19,392,391.00,391.00,0.00,0,0,0,255
288448,19,389,390.67,391.00,-0.33,0,0,0,255
288466,19,389,390.67,391.00,-0.33,0,0,0,255
288484,19,389,390.67,391.00,-0.33,0,0,0,255
288502,19,389,390.33,391.00,-0.67,0,0,0,255
288520,19,384,390.33,390.67,-0.33,0,0,0,255
288538,19,431,390.33,391.00,-0.67,0,0,0,255
288556,19,403,390.33,391.00,-0.67,0,0,0,255
288574,19,389,390.33,390.67,-0.33,0,0,0,255
288592,19,392,390.33,390.67,-0.33,0,0,0,255
288610,19,389,390.00,390.67,-0.67,0,0,0,255
288628,19,393,390.33,390.33,0.00,0,0,0,255
288646,19,389,390.00,390.33,-0.33,0,0,0,255
288664,19,392,390.00,390.33,-0.33,0,0,0,255
288683,19,392,390.33,390.33,0.00,0,0,0,255
288701,19,422,390.67,390.33,0.33,0,0,0,255
288719,19,393,390.67,390.33,0.33,0,0,0,255
288737,19,389,390.67,390.00,0.67,0,0,0,255
288755,19,389,390.33,390.33,0.00,0,0,0,255
288773,19,393,390.44,390.00,0.44,0,0,0,255
288791,19,389,390.44,390.00,0.44,0,0,0,255
288809,19,389,390.44,390.33,0.11,0,0,0,255
288827,19,393,390.89,390.67,0.22,0,0,0,255
288845,19,392,391.22,390.67,0.56,0,0,0,255
288863,19,381,391.22,390.67,0.56,0,0,0,255
288881,19,434,391.22,390.33,0.89,0,0,0,255
288899,19,392,391.11,390.44,0.67,0,0,0,255
288917,19,392,391.44,390.44,1.00,0,0,0,255
288935,19,392,391.44,390.44,1.00,0,0,0,255
288953,19,389,391.44,390.89,0.56,0,0,0,255
288971,19,392,391.33,391.22,0.11,0,0,0,255
288989,19,389,391.33,391.22,0.11,0,0,0,255
289007,19,389,391.00,391.22,-0.22,0,0,0,255
289025,19,385,390.67,391.11,-0.44,0,0,0,255
289043,19,436,390.67,391.44,-0.78,0,0,0,255
289061,19,392,390.67,391.44,-0.78,0,0,0,255
289079,19,392,391.00,391.44,-0.44,0,0,0,255
289097,19,392,391.33,391.33,0.00,0,0,0,255
289115,19,392,391.33,391.33,0.00,0,0,0,255
289133,19,389,391.33,391.00,0.33,0,0,0,255
289152,19,392,391.67,390.67,1.00,0,0,0,255
289170,19,392,391.67,390.67,1.00,0,0,0,255
289188,19,384,391.33,390.67,0.67,0,0,0,255
289206,19,422,391.67,391.00,0.67,0,0,0,255
289224,19,389,391.33,391.33,0.00,0,0,0,255
289242,19,393,391.33,391.33,0.00,0,0,0,255
289260,19,388,391.00,391.33,-0.33,0,0,0,255
289278,19,388,390.67,391.67,-1.00,0,0,0,255
289296,19,389,390.67,391.67,-1.00,0,0,0,255
289314,19,393,390.67,391.33,-0.67,0,0,0,255
289332,19,389,390.67,391.67,-1.00,0,0,0,255
289350,19,392,391.00,391.33,-0.33,0,0,0,255
289368,19,420,391.33,391.33,0.00,0,0,0,255
289386,19,435,391.33,391.00,0.33,0,0,0,255
289404,19,389,391.00,390.67,0.33,0,0,0,255
289422,19,389,390.67,390.67,0.00,0,0,0,255
289440,19,392,390.67,390.67,0.00,0,0,0,255
289458,19,389,390.33,390.67,-0.33,0,0,0,255
289476,19,389,390.33,391.00,-0.67,0,0,0,255
289494,19,389,390.00,391.33,-1.33,0,0,0,255
289512,19,389,389.67,391.33,-1.67,0,0,0,255
289530,19,381,389.67,391.00,-1.33,0,0,0,255
289548,19,437,389.67,390.67,-1.00,0,0,0,255
289566,19,388,389.67,390.67,-1.00,0,0,0,255
289584,19,389,389.33,390.33,-1.00,0,0,0,255
289602,19,389,389.33,390.33,-1.00,0,0,0,255
289620,19,389,389.33,390.00,-0.67,0,0,0,255
289638,19,389,389.33,389.67,-0.33,0,0,0,255
289656,19,393,389.33,389.67,-0.33,0,0,0,255
289674,19,389,389.33,389.67,-0.33,0,0,0,255
289692,19,386,389.00,389.67,-0.67,0,0,0,255
289710,19,430,389.00,389.33,-0.33,0,0,0,255
289728,19,398,389.00,389.33,-0.33,0,0,0,255
289746,19,388,389.00,389.33,-0.33,0,0,0,255
289764,19,392,389.33,389.33,0.00,0,0,0,255
289782,19,392,389.33,389.33,0.00,0,0,0,255
289800,19,389,389.33,389.33,0.00,0,0,0,255
289818,19,392,389.67,389.00,0.67,0,0,0,255
289836,19,393,390.00,389.00,1.00,0,0,0,255
289854,19,392,390.33,389.00,1.33,0,0,0,255
289872,19,429,390.78,389.00,1.78,0,0,0,255
289890,19,404,390.78,389.33,1.44,0,0,0,255
289908,19,393,391.22,389.33,1.89,0,0,0,255
289926,19,389,391.22,389.33,1.89,0,0,0,255
289944,19,393,391.67,389.67,2.00,0,0,0,255
289963,19,389,391.67,390.00,1.67,0,0,0,255
289981,19,389,391.67,390.33,1.33,0,0,0,255
289999,19,389,391.22,390.78,0.44,0,0,0,255
290017,19,389,391.22,390.78,0.44,0,0,0,255
290035,19,424,391.67,391.22,0.44,0,0,0,255
290053,19,434,391.67,391.22,0.44,0,0,0,255
290071,19,389,391.22,391.67,-0.44,0,0,0,255
290089,19,392,391.56,391.67,-0.11,0,0,0,255
290107,19,389,391.22,391.67,-0.44,0,0,0,255
290125,19,392,391.22,391.22,0.00,0,0,0,255
290143,19,392,391.56,391.22,0.33,0,0,0,255
290161,19,392,391.56,391.67,-0.11,0,0,0,255
290179,19,393,391.56,391.67,-0.11,0,0,0,255
290197,19,381,391.22,391.22,0.00,0,0,0,255
290215,19,433,391.22,391.56,-0.33,0,0,0,255
290233,19,401,391.22,391.22,0.00,0,0,0,255
290251,19,392,391.11,391.22,-0.11,0,0,0,255
290269,19,389,391.11,391.56,-0.44,0,0,0,255
290287,19,388,390.67,391.56,-0.89,0,0,0,255
290305,19,392,391.00,391.56,-0.56,0,0,0,255
290323,19,389,391.00,391.22,-0.22,0,0,0,255
290341,19,389,391.00,391.22,-0.22,0,0,0,255
290359,19,384,391.00,391.22,-0.22,0,0,0,255
290377,19,430,391.00,391.11,-0.11,0,0,0,255
290395,19,403,391.00,391.11,-0.11,0,0,0,255
290413,19,392,391.33,390.67,0.67,0,0,0,255
290432,19,389,391.00,391.00,0.00,0,0,0,255
290450,19,389,391.00,391.00,0.00,0,0,0,255
290468,19,389,390.67,391.00,-0.33,0,0,0,255
290486,19,393,390.78,391.00,-0.22,0,0,0,255
290504,19,392,390.78,391.00,-0.22,0,0,0,255
290522,19,389,390.33,391.00,-0.67,0,0,0,255
290540,19,422,390.78,391.33,-0.56,0,0,0,255
290558,19,404,390.78,391.00,-0.22,0,0,0,255
290576,19,388,390.33,391.00,-0.67,0,0,0,255
290594,19,389,390.00,390.67,-0.67,0,0,0,255
290612,19,392,390.33,390.78,-0.44,0,0,0,255
290630,19,389,390.33,390.78,-0.44,0,0,0,255
290648,19,392,390.33,390.33,0.00,0,0,0,255
290666,19,392,390.67,390.78,-0.11,0,0,0,255
290684,19,392,391.00,390.78,0.22,0,0,0,255
290702,19,381,391.00,390.33,0.67,0,0,0,255
290720,19,437,391.00,390.00,1.00,0,0,0,255
290738,19,399,391.00,390.33,0.67,0,0,0,255
290756,19,392,391.00,390.33,0.67,0,0,0,255
290774,19,389,391.00,390.33,0.67,0,0,0,255
290792,19,393,391.44,390.67,0.78,0,0,0,255
290810,19,389,391.44,391.00,0.44,0,0,0,255
290828,19,392,391.33,391.00,0.33,0,0,0,255
290846,19,389,391.00,391.00,0.00,0,0,0,255
290864,19,384,391.00,391.00,0.00,0,0,0,255
290882,19,430,391.00,391.00,0.00,0,0,0,255
290900,19,402,391.00,391.00,0.00,0,0,0,255
290918,19,392,391.33,391.44,-0.11,0,0,0,255
290936,19,389,391.33,391.44,-0.11,0,0,0,255
290954,19,389,391.00,391.33,-0.33,0,0,0,255
290972,19,392,391.33,391.00,0.33,0,0,0,255
290990,19,392,391.33,391.00,0.33,0,0,0,255
291008,19,392,391.33,391.00,0.33,0,0,0,255
291026,19,386,391.00,391.00,0.00,0,0,0,255
291044,19,425,391.44,391.33,0.11,0,0,0,255
291062,19,404,391.44,391.33,0.11,0,0,0,255
291080,19,398,391.44,391.00,0.44,0,0,0,255
291098,19,389,391.11,391.33,-0.22,0,0,0,255
291116,19,393,391.56,391.33,0.22,0,0,0,255
291134,19,392,391.44,391.33,0.11,0,0,0,255
291152,19,393,391.89,391.00,0.89,0,0,0,255
291170,19,389,391.56,391.44,0.11,0,0,0,255
291188,19,389,391.56,391.44,0.11,0,0,0,255
291206,19,417,392.56,391.44,1.11,0,0,0,255
291224,19,433,392.56,391.11,1.44,0,0,0,255
291243,19,399,392.56,391.56,1.00,0,0,0,255
291261,19,389,392.22,391.44,0.78,0,0,0,255
291279,19,392,392.56,391.89,0.67,0,0,0,255
291297,19,389,392.56,391.56,1.00,0,0,0,255
291315,19,392,392.56,391.56,1.00,0,0,0,255
291333,19,392,392.56,392.56,0.00,0,0,0,255
291351,19,393,392.67,392.56,0.11,0,0,0,255
291369,19,409,393.78,392.56,1.22,0,0,0,255
291387,19,433,393.78,392.22,1.56,0,0,0,255
291405,19,396,393.44,392.56,0.89,0,0,0,255
291423,19,389,392.44,392.56,-0.11,0,0,0,255
291441,19,390,392.56,392.56,0.00,0,0,0,255
291459,19,389,392.11,392.56,-0.44,0,0,0,255
291477,19,392,392.11,392.67,-0.56,0,0,0,255
291495,19,388,391.67,393.78,-2.11,0,0,0,255
291513,19,389,391.67,393.78,-2.11,0,0,0,255
291531,19,384,391.67,393.44,-1.78,0,0,0,255
291549,19,425,391.67,392.44,-0.78,0,0,0,255
291567,19,399,391.67,392.56,-0.89,0,0,0,255
291585,19,397,391.67,392.11,-0.44,0,0,0,255
291603,19,389,391.67,392.11,-0.44,0,0,0,255
291621,19,388,391.33,391.67,-0.33,0,0,0,255
291639,19,388,391.33,391.67,-0.33,0,0,0,255
291657,19,389,391.00,391.67,-0.67,0,0,0,255
291675,19,392,391.00,391.67,-0.67,0,0,0,255
291693,19,392,390.89,391.67,-0.78,0,0,0,255
291712,19,425,390.89,391.67,-0.78,0,0,0,255
291730,19,401,390.89,391.67,-0.78,0,0,0,255
291748,19,389,390.11,391.33,-1.22,0,0,0,255
291766,19,389,390.11,391.33,-1.22,0,0,0,255
291784,19,392,390.33,391.00,-0.67,0,0,0,255
291802,19,392,390.67,391.00,-0.33,0,0,0,255
291820,19,389,390.33,390.89,-0.56,0,0,0,255
291838,19,389,390.33,390.89,-0.56,0,0,0,255
291856,19,392,390.67,390.89,-0.22,0,0,0,255
291874,19,416,391.56,390.11,1.44,0,0,0,255
291892,19,433,391.56,390.11,1.44,0,0,0,255
291910,19,399,391.56,390.33,1.22,0,0,0,255
291928,19,392,391.00,390.67,0.33,0,0,0,255
291946,19,393,391.44,390.33,1.11,0,0,0,255
291964,19,389,391.44,390.33,1.11,0,0,0,255
291982,19,392,391.78,390.67,1.11,0,0,0,255
292000,19,389,391.78,391.56,0.22,0,0,0,255
292018,19,389,391.44,391.56,-0.11,0,0,0,255
292036,19,386,391.11,391.56,-0.44,0,0,0,255
292054,19,431,391.11,391.00,0.11,0,0,0,255
292072,19,401,391.11,391.44,-0.33,0,0,0,255
292090,19,389,391.11,391.44,-0.33,0,0,0,255
292108,19,396,391.89,391.78,0.11,0,0,0,255
292126,19,392,391.89,391.78,0.11,0,0,0,255
292144,19,392,391.89,391.44,0.44,0,0,0,255
292162,19,389,391.89,391.11,0.78,0,0,0,255
292180,19,392,392.22,391.11,1.11,0,0,0,255
292198,19,388,391.89,391.11,0.78,0,0,0,255
292216,19,425,391.89,391.11,0.78,0,0,0,255
292234,19,399,391.89,391.89,0.00,0,0,0,255
292252,19,397,391.89,391.89,0.00,0,0,0,255
292270,19,389,391.56,391.89,-0.33,0,0,0,255
292288,19,389,391.11,391.89,-0.78,0,0,0,255
292306,19,392,391.44,392.22,-0.78,0,0,0,255
292324,19,389,391.11,391.89,-0.78,0,0,0,255
292342,19,393,391.56,391.89,-0.33,0,0,0,255
292360,19,389,391.56,391.89,-0.33,0,0,0,255
292378,19,419,392.44,391.89,0.56,0,0,0,255
292396,19,438,392.44,391.56,0.89,0,0,0,255
292414,19,395,392.22,391.11,1.11,0,0,0,255
292432,19,389,392.22,391.44,0.78,0,0,0,255
292450,19,389,391.44,391.11,0.33,0,0,0,255
292468,19,392,391.44,391.56,-0.11,0,0,0,255
292486,19,389,391.11,391.56,-0.44,0,0,0,255
292504,19,392,391.44,392.44,-1.00,0,0,0,255
292523,19,389,391.11,392.44,-1.33,0,0,0,255
292541,19,385,391.11,392.22,-1.11,0,0,0,255
292559,19,436,391.11,392.22,-1.11,0,0,0,255
292577,19,400,391.11,391.44,-0.33,0,0,0,255
292595,19,389,390.44,391.44,-1.00,0,0,0,255
292613,19,393,390.89,391.11,-0.22,0,0,0,255
292631,19,389,390.89,391.44,-0.56,0,0,0,255
292649,19,392,390.89,391.11,-0.22,0,0,0,255
292667,19,389,390.89,391.11,-0.22,0,0,0,255
292685,19,389,390.44,391.11,-0.67,0,0,0,255
292703,19,384,390.44,391.11,-0.67,0,0,0,255
292721,19,431,390.44,390.44,0.00,0,0,0,255
292739,19,402,390.44,390.89,-0.44,0,0,0,255
292757,19,397,390.44,390.89,-0.44,0,0,0,255
292775,19,392,390.78,390.89,-0.11,0,0,0,255
292793,19,392,391.11,390.89,0.22,0,0,0,255
292811,19,389,390.78,390.44,0.33,0,0,0,255
292829,19,389,390.78,390.44,0.33,0,0,0,255
292847,19,388,390.44,390.44,0.00,0,0,0,255
292865,19,389,390.44,390.44,0.00,0,0,0,255
292883,19,424,391.33,390.44,0.89,0,0,0,255
292901,19,405,391.33,390.78,0.56,0,0,0,255
292919,19,394,391.00,391.11,-0.11,0,0,0,255
292937,19,392,391.33,390.78,0.56,0,0,0,255
292955,19,389,390.89,390.78,0.11,0,0,0,255
292973,19,392,391.22,390.44,0.78,0,0,0,255
292992,19,392,391.22,390.44,0.78,0,0,0,255
293010,19,388,391.22,391.33,-0.11,0,0,0,255
293028,19,389,391.22,391.33,-0.11,0,0,0,255
293046,19,420,392.11,391.00,1.11,0,0,0,255
293064,19,408,392.11,391.33,0.78,0,0,0,255
293082,19,395,391.89,390.89,1.00,0,0,0,255
293100,19,389,391.22,391.22,0.00,0,0,0,255
293118,19,393,391.33,391.22,0.11,0,0,0,255
293136,19,388,391.00,391.22,-0.22,0,0,0,255
293154,19,388,391.00,391.22,-0.22,0,0,0,255
293172,19,389,391.00,392.11,-1.11,0,0,0,255
293190,19,389,391.00,392.11,-1.11,0,0,0,255
293208,19,384,391.00,391.89,-0.89,0,0,0,255
293226,19,432,391.00,391.22,-0.22,0,0,0,255
293244,19,401,391.00,391.33,-0.33,0,0,0,255
293262,19,393,390.89,391.00,-0.11,0,0,0,255
293280,19,392,390.89,391.00,-0.11,0,0,0,255
293298,19,393,391.33,391.00,0.33,0,0,0,255
293316,19,392,391.33,391.00,0.33,0,0,0,255
293334,19,388,391.00,391.00,0.00,0,0,0,255
293352,19,389,391.00,391.00,0.00,0,0,0,255
293370,19,384,391.00,391.00,0.00,0,0,0,255
293388,19,429,391.00,390.89,0.11,0,0,0,255
293406,19,400,391.00,390.89,0.11,0,0,0,255
293424,19,397,391.00,391.33,-0.33,0,0,0,255
293442,19,389,391.00,391.33,-0.33,0,0,0,255
293460,19,392,390.89,391.00,-0.11,0,0,0,255
293478,19,393,391.33,391.00,0.33,0,0,0,255
293496,19,393,391.78,391.00,0.78,0,0,0,255
293514,19,392,392.11,391.00,1.11,0,0,0,255
293532,19,389,392.11,391.00,1.11,0,0,0,255
293550,19,425,393.00,391.00,2.00,0,0,0,255
293568,19,405,393.00,391.00,2.00,0,0,0,255
293586,19,394,392.67,390.89,1.78,0,0,0,255
293604,19,396,393.00,391.33,1.67,0,0,0,255
293622,19,389,392.67,391.78,0.89,0,0,0,255
293640,19,393,392.67,392.11,0.56,0,0,0,255
293658,19,393,392.78,392.11,0.67,0,0,0,255
293676,19,393,393.22,393.00,0.22,0,0,0,255
293694,19,392,393.22,393.00,0.22,0,0,0,255
293712,19,385,393.22,392.67,0.56,0,0,0,255
293730,19,437,393.22,393.00,0.22,0,0,0,255
293748,19,400,393.22,392.67,0.56,0,0,0,255
293766,19,392,392.78,392.67,0.11,0,0,0,255
293784,19,388,392.78,392.78,0.00,0,0,0,255
293803,19,389,392.78,393.22,-0.44,0,0,0,255
293821,19,389,392.33,393.22,-0.89,0,0,0,255
293839,19,389,391.89,393.22,-1.33,0,0,0,255
293857,19,389,391.56,393.22,-1.67,0,0,0,255
293875,19,384,391.56,393.22,-1.67,0,0,0,255
293893,19,431,391.56,392.78,-1.22,0,0,0,255
293911,19,402,391.56,392.78,-1.22,0,0,0,255
293929,19,397,391.78,392.78,-1.00,0,0,0,255
293947,19,389,391.00,392.33,-1.33,0,0,0,255
293965,19,389,391.00,391.89,-0.89,0,0,0,255
293983,19,389,390.56,391.56,-1.00,0,0,0,255
294001,19,393,390.56,391.56,-1.00,0,0,0,255
294019,19,389,390.11,391.56,-1.44,0,0,0,255
294037,19,392,390.11,391.56,-1.44,0,0,0,255
294055,19,427,391.00,391.78,-0.78,0,0,0,255
294073,19,405,391.00,391.00,0.00,0,0,0,255
294091,19,397,391.00,391.00,0.00,0,0,0,255
294109,19,395,391.33,390.56,0.78,0,0,0,255
294127,19,393,391.78,390.56,1.22,0,0,0,255
294145,19,392,392.11,390.11,2.00,0,0,0,255
294163,19,392,392.44,390.11,2.33,0,0,0,255
294181,19,392,392.78,391.00,1.78,0,0,0,255
294199,19,388,392.78,391.00,1.78,0,0,0,255
294217,19,385,392.78,391.00,1.78,0,0,0,255
294235,19,438,392.78,391.33,1.44,0,0,0,255
294253,19,399,392.78,391.78,1.00,0,0,0,255
294272,19,396,392.67,392.11,0.56,0,0,0,255
294290,19,392,393.00,392.44,0.56,0,0,0,255
294308,19,388,393.00,392.78,0.22,0,0,0,255
294326,19,392,393.00,392.78,0.22,0,0,0,255
294344,19,393,393.00,392.78,0.22,0,0,0,255
294362,19,392,393.00,392.78,0.22,0,0,0,255
294380,19,386,393.00,392.78,0.22,0,0,0,255
294398,19,431,393.00,392.67,0.33,0,0,0,255
294416,19,397,393.00,393.00,0.00,0,0,0,255
294434,19,396,393.00,393.00,0.00,0,0,0,255
294452,19,393,392.78,393.00,-0.22,0,0,0,255
294470,19,392,392.67,393.00,-0.33,0,0,0,255
294488,19,389,392.67,393.00,-0.33,0,0,0,255
294506,19,392,392.67,393.00,-0.33,0,0,0,255
294524,19,392,392.67,393.00,-0.33,0,0,0,255
294542,19,386,392.67,393.00,-0.33,0,0,0,255
294560,19,425,393.11,393.00,0.11,0,0,0,255
294578,19,400,393.11,392.78,0.33,0,0,0,255
294596,19,397,393.11,392.67,0.44,0,0,0,255
294614,19,395,393.00,392.67,0.33,0,0,0,255
294632,19,392,393.00,392.67,0.33,0,0,0,255
294650,19,392,393.00,392.67,0.33,0,0,0,255
294668,19,392,393.00,392.67,0.33,0,0,0,255
294686,19,392,392.89,393.11,-0.22,0,0,0,255
294704,19,389,392.89,393.11,-0.22,0,0,0,255
294722,19,419,393.44,393.11,0.33,0,0,0,255
294740,19,402,393.44,393.00,0.44,0,0,0,255
294758,19,395,393.22,393.00,0.22,0,0,0,255
294776,19,391,392.78,393.00,-0.22,0,0,0,255
294794,19,389,392.67,393.00,-0.33,0,0,0,255
294812,19,389,392.56,392.89,-0.33,0,0,0,255
294830,19,388,392.56,392.89,-0.33,0,0,0,255
294848,19,389,392.22,393.44,-1.22,0,0,0,255
294866,19,389,391.89,393.44,-1.56,0,0,0,255
294884,19,381,391.89,393.22,-1.33,0,0,0,255
294902,19,433,391.89,392.78,-0.89,0,0,0,255
294920,19,397,391.89,392.67,-0.78,0,0,0,255
294938,19,397,391.89,392.56,-0.67,0,0,0,255
294956,19,395,391.89,392.56,-0.67,0,0,0,255
294974,19,392,391.89,392.22,-0.33,0,0,0,255
294992,19,388,391.56,391.89,-0.33,0,0,0,255
295010,19,392,391.56,391.89,-0.33,0,0,0,255
295028,19,393,391.67,391.89,-0.22,0,0,0,255
295046,19,386,391.67,391.89,-0.22,0,0,0,255
295064,19,427,391.67,391.89,-0.22,0,0,0,255
295083,19,403,391.67,391.89,-0.22,0,0,0,255
295101,19,397,391.89,391.89,0.00,0,0,0,255
295119,19,389,391.67,391.56,0.11,0,0,0,255
295137,19,389,391.67,391.56,0.11,0,0,0,255
295155,19,389,391.67,391.67,0.00,0,0,0,255
295173,19,392,392.00,391.67,0.33,0,0,0,255
295191,19,392,392.33,391.67,0.67,0,0,0,255
295209,19,392,392.67,391.67,1.00,0,0,0,255
295227,19,421,393.56,391.89,1.67,0,0,0,255
295245,19,405,393.56,391.67,1.89,0,0,0,255
295263,19,398,393.56,391.67,1.89,0,0,0,255
295281,19,395,393.33,391.67,1.67,0,0,0,255
295299,19,393,393.11,392.00,1.11,0,0,0,255
295317,19,393,393.22,392.33,0.89,0,0,0,255
295335,19,389,393.22,392.67,0.56,0,0,0,255
295353,19,392,393.22,393.56,-0.33,0,0,0,255
295371,19,392,393.11,393.56,-0.44,0,0,0,255
295389,19,420,393.78,393.56,0.22,0,0,0,255
295407,19,408,393.78,393.33,0.44,0,0,0,255
295425,19,400,393.78,393.11,0.67,0,0,0,255
295443,19,396,393.67,393.22,0.44,0,0,0,255
295461,19,389,393.67,393.22,0.44,0,0,0,255
295479,19,393,393.78,393.22,0.56,0,0,0,255
295497,19,389,393.78,393.11,0.67,0,0,0,255
295515,19,392,393.78,393.78,0.00,0,0,0,255
295533,19,389,393.78,393.78,0.00,0,0,0,255
295552,19,385,393.78,393.78,0.00,0,0,0,255
295570,19,433,393.78,393.67,0.11,0,0,0,255
295588,19,401,393.78,393.67,0.11,0,0,0,255
295606,19,393,393.22,393.78,-0.56,0,0,0,255
295624,19,392,392.89,393.78,-0.89,0,0,0,255
295642,19,389,392.44,393.78,-1.33,0,0,0,255
295660,19,392,392.33,393.78,-1.44,0,0,0,255
295678,19,392,392.67,393.78,-1.11,0,0,0,255
295696,19,392,392.67,393.78,-1.11,0,0,0,255
295714,19,386,392.33,393.78,-1.44,0,0,0,255
295732,19,429,392.33,393.22,-0.89,0,0,0,255
295750,19,399,392.33,392.89,-0.56,0,0,0,255
295768,19,394,392.11,392.44,-0.33,0,0,0,255
295786,19,394,392.11,392.33,-0.22,0,0,0,255
295804,19,389,392.11,392.67,-0.56,0,0,0,255
295822,19,392,392.00,392.67,-0.67,0,0,0,255
295840,19,392,392.33,392.33,0.00,0,0,0,255
295858,19,389,392.00,392.33,-0.33,0,0,0,255
295876,19,392,392.33,392.33,0.00,0,0,0,255
295894,19,423,392.56,392.11,0.44,0,0,0,255
295912,19,402,392.56,392.11,0.44,0,0,0,255
295930,19,395,392.56,392.11,0.44,0,0,0,255
295948,19,395,392.78,392.00,0.78,0,0,0,255
295966,19,392,392.78,392.33,0.44,0,0,0,255
295984,19,392,392.78,392.00,0.78,0,0,0,255
296002,19,393,392.89,392.33,0.56,0,0,0,255
296020,19,392,392.89,392.56,0.33,0,0,0,255
296038,19,389,392.89,392.56,0.33,0,0,0,255
296056,19,385,392.89,392.56,0.33,0,0,0,255
296074,19,436,392.89,392.78,0.11,0,0,0,255
296092,19,400,392.89,392.78,0.11,0,0,0,255
296110,19,393,392.78,392.78,0.00,0,0,0,255
296128,19,394,392.78,392.89,-0.11,0,0,0,255
296146,19,389,392.78,392.89,-0.11,0,0,0,255
296164,19,392,392.78,392.89,-0.11,0,0,0,255
296182,19,389,392.78,392.89,-0.11,0,0,0,255
296200,19,392,392.78,392.89,-0.11,0,0,0,255
296218,19,386,392.78,392.89,-0.11,0,0,0,255
296236,19,431,392.78,392.78,0.00,0,0,0,255
296254,19,403,392.78,392.78,0.00,0,0,0,255
296272,19,393,392.56,392.78,-0.22,0,0,0,255
296290,19,394,392.56,392.78,-0.22,0,0,0,255
296308,19,389,392.22,392.78,-0.56,0,0,0,255
296326,19,389,391.89,392.78,-0.89,0,0,0,255
296344,19,388,391.44,392.78,-1.33,0,0,0,255
296363,19,389,391.11,392.78,-1.67,0,0,0,255
296381,19,384,391.11,392.78,-1.67,0,0,0,255
296399,19,425,391.67,392.56,-0.89,0,0,0,255
296417,19,405,391.67,392.56,-0.89,0,0,0,255
296435,19,397,391.67,392.22,-0.56,0,0,0,255
296453,19,392,391.56,391.89,-0.33,0,0,0,255
296471,19,389,391.00,391.44,-0.44,0,0,0,255
296489,19,389,391.00,391.11,-0.11,0,0,0,255
296507,19,389,390.67,391.11,-0.44,0,0,0,255
296525,19,393,391.11,391.67,-0.56,0,0,0,255
296543,19,392,391.11,391.67,-0.56,0,0,0,255
296561,19,420,392.00,391.67,0.33,0,0,0,255
296579,19,436,392.00,391.56,0.44,0,0,0,255
296597,19,395,391.78,391.00,0.78,0,0,0,255
296615,19,396,392.11,391.00,1.11,0,0,0,255
296633,19,390,391.67,390.67,1.00,0,0,0,255
296651,19,392,392.00,391.11,0.89,0,0,0,255
296669,19,393,392.44,391.11,1.33,0,0,0,255
296687,19,389,392.44,392.00,0.44,0,0,0,255
296705,19,392,392.78,392.00,0.78,0,0,0,255
296723,19,386,392.78,391.78,1.00,0,0,0,255
296741,19,436,392.78,392.11,0.67,0,0,0,255
296759,19,398,392.78,391.67,1.11,0,0,0,255
296777,19,397,392.78,392.00,0.78,0,0,0,255
296795,19,395,393.11,392.44,0.67,0,0,0,255
296813,19,393,393.44,392.44,1.00,0,0,0,255
296832,19,389,393.44,392.78,0.67,0,0,0,255
296850,19,393,393.56,392.78,0.78,0,0,0,255
296868,19,389,393.44,392.78,0.67,0,0,0,255
296886,19,388,393.22,392.78,0.44,0,0,0,255
296904,19,425,393.22,392.78,0.44,0,0,0,255
296922,19,399,393.22,393.11,0.11,0,0,0,255
296940,19,397,393.44,393.44,0.00,0,0,0,255
296958,19,391,392.89,393.44,-0.56,0,0,0,255
